DAILY REVENUE,,,,,,,,
EOM,DATE,DAY,No.,CLUB,Description,link ce,to link pnl,REV
46173,46146,4,,SCC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46173,46146,4,27,HDC,CC,NMS,NMS,73.6683541247259
46173,46146,4,,HDC,CS,,,
46173,46146,4,,HDC,Gym,,,
46173,46146,4,,HDC,PT,PT,PT,0
46173,46146,4,,HDC,CES,PT,PT,0
46173,46146,4,,HDC,Stretching,PT,PT,0
46173,46146,4,,HDC,Kickfit,PT,PT,0
46173,46146,4,,HDC,Mixed,PT,PT,0
46173,46146,4,,HDC,Pilates,PT,PT,0
46173,46146,4,,HDC,Physio,PT,PT,0
46173,46146,4,,HDC,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,HDC,Yoga,,,
46173,46146,4,,HDC,YI 1:1,YI,Y&I,0
46173,46146,4,,HDC,Yoga Class,,,
46173,46146,4,,HDC,Group X,,,
46173,46146,4,,HDC,GX 1:1,,,
46173,46146,4,,HDC,Group Class,,,
46173,46146,4,,HDC,Supplement,Supplement,Supplement,0
46173,46146,4,,HDC,VAS,,,
46173,46146,4,,HDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,87.7422035787588
46173,46146,4,,HDC,Retail & Califresh,Califresh FW,Califresh and Retail,21.5845820803747
46173,46146,4,28,LMC,CC,NMS,NMS,642.237833315083
46173,46146,4,,LMC,CS,,,
46173,46146,4,,LMC,Gym,,,
46173,46146,4,,LMC,PT,PT,PT,623.320614223503
46173,46146,4,,LMC,CES,PT,PT,0
46173,46146,4,,LMC,Stretching,PT,PT,0
46173,46146,4,,LMC,Kickfit,PT,PT,0.350968814315035
46173,46146,4,,LMC,Mixed,PT,PT,0
46173,46146,4,,LMC,Pilates,PT,PT,0
46173,46146,4,,LMC,Physio,PT,PT,0
46173,46146,4,,LMC,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,LMC,Yoga,,,
46173,46146,4,,LMC,YI 1:1,YI,Y&I,0
46173,46146,4,,LMC,Yoga Class,,,
46173,46146,4,,LMC,Group X,,,
46173,46146,4,,LMC,GX 1:1,,,
46173,46146,4,,LMC,Group Class,,,
46173,46146,4,,LMC,Supplement,Supplement,Supplement,0
46173,46146,4,,LMC,VAS,,,
46173,46146,4,,LMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,36.6060473330582
46173,46146,4,,LMC,Retail & Califresh,Califresh FW,Califresh and Retail,58.9627608049259
46173,46146,4,29,MAC,CC,NMS,NMS,929.192147002586
46173,46146,4,,MAC,CS,,,
46173,46146,4,,MAC,Gym,,,
46173,46146,4,,MAC,PT,PT,PT,35.0968814315035
46173,46146,4,,MAC,CES,PT,PT,0
46173,46146,4,,MAC,Stretching,PT,PT,0
46173,46146,4,,MAC,Kickfit,PT,PT,0
46173,46146,4,,MAC,Mixed,PT,PT,0
46173,46146,4,,MAC,Pilates,PT,PT,0
46173,46146,4,,MAC,Physio,PT,PT,0
46173,46146,4,,MAC,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,MAC,Yoga,,,
46173,46146,4,,MAC,YI 1:1,YI,Y&I,0
46173,46146,4,,MAC,Yoga Class,,,
46173,46146,4,,MAC,Group X,,,
46173,46146,4,,MAC,GX 1:1,,,
46173,46146,4,,MAC,Group Class,,,
46173,46146,4,,MAC,Supplement,Supplement,Supplement,0
46173,46146,4,,MAC,VAS,,,
46173,46146,4,,MAC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46146,4,,MAC,Retail & Califresh,Califresh FW,Califresh and Retail,7.89679832208829
46173,46146,4,30,VTC,CC,NMS,NMS,3431.28171003237
46173,46146,4,,VTC,CS,,,
46173,46146,4,,VTC,Gym,,,
46173,46146,4,,VTC,PT,PT,PT,0
46173,46146,4,,VTC,CES,PT,PT,0
46173,46146,4,,VTC,Stretching,PT,PT,0
46173,46146,4,,VTC,Kickfit,PT,PT,0
46173,46146,4,,VTC,Mixed,PT,PT,0
46173,46146,4,,VTC,Pilates,PT,PT,0
46173,46146,4,,VTC,Physio,PT,PT,0
46173,46146,4,,VTC,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,VTC,Yoga,,,
46173,46146,4,,VTC,YI 1:1,YI,Y&I,0
46173,46146,4,,VTC,Yoga Class,,,
46173,46146,4,,VTC,Group X,,,
46173,46146,4,,VTC,GX 1:1,,,
46173,46146,4,,VTC,Group Class,,,
46173,46146,4,,VTC,Supplement,Supplement,Supplement,0
46173,46146,4,,VTC,VAS,,,
46173,46146,4,,VTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0.947615798650595
46173,46146,4,,VTC,Retail & Califresh,Califresh FW,Califresh and Retail,360.023809724363
46173,46146,4,31,GDC,CC,NMS,NMS,1648.71110212631
46173,46146,4,,GDC,CS,,,
46173,46146,4,,GDC,Gym,,,
46173,46146,4,,GDC,PT,PT,PT,210.581288589021
46173,46146,4,,GDC,CES,PT,PT,1545.31547884781
46173,46146,4,,GDC,Stretching,PT,PT,17.5484407157518
46173,46146,4,,GDC,Kickfit,PT,PT,0
46173,46146,4,,GDC,Mixed,PT,PT,0
46173,46146,4,,GDC,Pilates,PT,PT,0
46173,46146,4,,GDC,Physio,PT,PT,0
46173,46146,4,,GDC,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,GDC,Yoga,,,
46173,46146,4,,GDC,YI 1:1,YI,Y&I,0
46173,46146,4,,GDC,Yoga Class,,,
46173,46146,4,,GDC,Group X,,,
46173,46146,4,,GDC,GX 1:1,,,
46173,46146,4,,GDC,Group Class,,,
46173,46146,4,,GDC,Supplement,Supplement,Supplement,49.1005371226734
46173,46146,4,,GDC,VAS,,,
46173,46146,4,,GDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,11.3713895838071
46173,46146,4,,GDC,Retail & Califresh,Califresh FW,Califresh and Retail,292.49740985015
46173,46146,4,32,GMC,CC,NMS,NMS,76.0900389434996
46173,46146,4,,GMC,CS,,,
46173,46146,4,,GMC,Gym,,,
46173,46146,4,,GMC,PT,PT,PT,0
46173,46146,4,,GMC,CES,PT,PT,0
46173,46146,4,,GMC,Stretching,PT,PT,0
46173,46146,4,,GMC,Kickfit,PT,PT,0
46173,46146,4,,GMC,Mixed,PT,PT,0
46173,46146,4,,GMC,Pilates,PT,PT,0
46173,46146,4,,GMC,Physio,PT,PT,0
46173,46146,4,,GMC,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,GMC,Yoga,,,
46173,46146,4,,GMC,YI 1:1,YI,Y&I,0
46173,46146,4,,GMC,Yoga Class,,,
46173,46146,4,,GMC,Group X,,,
46173,46146,4,,GMC,GX 1:1,,,
46173,46146,4,,GMC,Group Class,,,
46173,46146,4,,GMC,Supplement,Supplement,Supplement,0
46173,46146,4,,GMC,VAS,,,
46173,46146,4,,GMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,74.1246135833354
46173,46146,4,,GMC,Retail & Califresh,Califresh FW,Califresh and Retail,14.3897213869164
46173,46146,4,33,VSC,CC,NMS,NMS,1946.12207537687
46173,46146,4,,VSC,CS,,,
46173,46146,4,,VSC,Gym,,,
46173,46146,4,,VSC,PT,PT,PT,1112.57114137866
46173,46146,4,,VSC,CES,PT,PT,0
46173,46146,4,,VSC,Stretching,PT,PT,0
46173,46146,4,,VSC,Kickfit,PT,PT,0
46173,46146,4,,VSC,Mixed,PT,PT,0
46173,46146,4,,VSC,Pilates,PT,PT,0
46173,46146,4,,VSC,Physio,PT,PT,0
46173,46146,4,,VSC,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,VSC,Yoga,,,
46173,46146,4,,VSC,YI 1:1,YI,Y&I,0
46173,46146,4,,VSC,Yoga Class,,,
46173,46146,4,,VSC,Group X,,,
46173,46146,4,,VSC,GX 1:1,,,
46173,46146,4,,VSC,Group Class,,,
46173,46146,4,,VSC,Supplement,Supplement,Supplement,0
46173,46146,4,,VSC,VAS,,,
46173,46146,4,,VSC,Retail & Califresh,Califresh and Retail,Califresh and Retail,78.3432587314021
46173,46146,4,,VSC,Retail & Califresh,Califresh FW,Califresh and Retail,102.131924965675
46173,46146,4,34,VMC,CC,NMS,NMS,31.5871932883532
46173,46146,4,,VMC,CS,,,
46173,46146,4,,VMC,Gym,,,
46173,46146,4,,VMC,PT,PT,PT,0
46173,46146,4,,VMC,CES,PT,PT,0
46173,46146,4,,VMC,Stretching,PT,PT,0
46173,46146,4,,VMC,Kickfit,PT,PT,0
46173,46146,4,,VMC,Mixed,PT,PT,0
46173,46146,4,,VMC,Pilates,PT,PT,0
46173,46146,4,,VMC,Physio,PT,PT,0
46173,46146,4,,VMC,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,VMC,Yoga,,,
46173,46146,4,,VMC,YI 1:1,YI,Y&I,0
46173,46146,4,,VMC,Yoga Class,,,
46173,46146,4,,VMC,Group X,,,
46173,46146,4,,VMC,GX 1:1,,,
46173,46146,4,,VMC,Group Class,,,
46173,46146,4,,VMC,Supplement,Supplement,Supplement,0
46173,46146,4,,VMC,VAS,,,
46173,46146,4,,VMC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46146,4,,VMC,Retail & Califresh,Califresh FW,Califresh and Retail,0
46173,46146,4,35,AMU,CC,NMS,NMS,1144.42815949146
46173,46146,4,,AMU,CS,,,
46173,46146,4,,AMU,Gym,,,
46173,46146,4,,AMU,PT,PT,PT,70.193762863007
46173,46146,4,,AMU,CES,PT,PT,0
46173,46146,4,,AMU,Stretching,PT,PT,0
46173,46146,4,,AMU,Kickfit,PT,PT,0
46173,46146,4,,AMU,Mixed,PT,PT,0
46173,46146,4,,AMU,Pilates,PT,PT,0
46173,46146,4,,AMU,Physio,PT,PT,0
46173,46146,4,,AMU,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,AMU,Yoga,,,
46173,46146,4,,AMU,YI 1:1,YI,Y&I,0
46173,46146,4,,AMU,Yoga Class,,,
46173,46146,4,,AMU,Group X,,,
46173,46146,4,,AMU,GX 1:1,,,
46173,46146,4,,AMU,Group Class,,,
46173,46146,4,,AMU,Supplement,Supplement,Supplement,0
46173,46146,4,,AMU,VAS,,,
46173,46146,4,,AMU,Retail & Califresh,Califresh and Retail,Califresh and Retail,11.8276490424167
46173,46146,4,,AMU,Retail & Califresh,Califresh FW,Califresh and Retail,62.8585146438228
46173,46146,4,36,JCQ,CC,NMS,NMS,41.9758701920782
46173,46146,4,,JCQ,CS,,,
46173,46146,4,,JCQ,Gym,,,
46173,46146,4,,JCQ,PT,PT,PT,0
46173,46146,4,,JCQ,CES,PT,PT,0
46173,46146,4,,JCQ,Stretching,PT,PT,0
46173,46146,4,,JCQ,Kickfit,PT,PT,0
46173,46146,4,,JCQ,Mixed,PT,PT,0
46173,46146,4,,JCQ,Pilates,PT,PT,0
46173,46146,4,,JCQ,Physio,PT,PT,0
46173,46146,4,,JCQ,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,JCQ,Yoga,,,
46173,46146,4,,JCQ,YI 1:1,YI,Y&I,0
46173,46146,4,,JCQ,Yoga Class,,,
46173,46146,4,,JCQ,Group X,,,
46173,46146,4,,JCQ,GX 1:1,,,
46173,46146,4,,JCQ,Group Class,,,
46173,46146,4,,JCQ,Supplement,Supplement,Supplement,0
46173,46146,4,,JCQ,VAS,,,
46173,46146,4,,JCQ,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46146,4,,JCQ,Retail & Califresh,Califresh FW,Califresh and Retail,0
46173,46146,4,37,JVJ,CC,NMS,NMS,0
46173,46146,4,,JVJ,CS,,,
46173,46146,4,,JVJ,Gym,,,
46173,46146,4,,JVJ,PT,PT,PT,0
46173,46146,4,,JVJ,CES,PT,PT,0
46173,46146,4,,JVJ,Stretching,PT,PT,0
46173,46146,4,,JVJ,Kickfit,PT,PT,0
46173,46146,4,,JVJ,Mixed,PT,PT,0
46173,46146,4,,JVJ,Pilates,PT,PT,0
46173,46146,4,,JVJ,Physio,PT,PT,0
46173,46146,4,,JVJ,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,JVJ,Yoga,,,
46173,46146,4,,JVJ,YI 1:1,YI,Y&I,0
46173,46146,4,,JVJ,Yoga Class,,,
46173,46146,4,,JVJ,Group X,,,
46173,46146,4,,JVJ,GX 1:1,,,
46173,46146,4,,JVJ,Group Class,,,
46173,46146,4,,JVJ,Supplement,Supplement,Supplement,0
46173,46146,4,,JVJ,VAS,,,
46173,46146,4,,JVJ,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46146,4,,JVJ,Retail & Califresh,Califresh FW,Califresh and Retail,0
46173,46146,4,38,TC1,CC,NMS,NMS,0
46173,46146,4,,TC1,CS,,,
46173,46146,4,,TC1,Gym,,,
46173,46146,4,,TC1,PT,PT,PT,0
46173,46146,4,,TC1,CES,PT,PT,0
46173,46146,4,,TC1,Stretching,PT,PT,0
46173,46146,4,,TC1,Kickfit,PT,PT,0
46173,46146,4,,TC1,Mixed,PT,PT,0
46173,46146,4,,TC1,Pilates,PT,PT,0
46173,46146,4,,TC1,Physio,PT,PT,0
46173,46146,4,,TC1,HPX,Hypoxi,Hypoxi,0
46173,46146,4,,TC1,Yoga,,,
46173,46146,4,,TC1,YI 1:1,YI,Y&I,0
46173,46146,4,,TC1,Yoga Class,,,
46173,46146,4,,TC1,Group X,,,
46173,46146,4,,TC1,GX 1:1,,,
46173,46146,4,,TC1,Group Class,,,
46173,46146,4,,TC1,Supplement,Supplement,Supplement,0
46173,46146,4,,TC1,VAS,,,
46173,46146,4,,TC1,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46146,4,,TC1,Retail & Califresh,Califresh FW,Califresh and Retail,0
46173,46146,4,39,TTC,CC,NMS,NMS,270.61994429423
46173,46146,4,,TTC,CS,,,
46173,46146,4,,TTC,Gym,,,
46173,46146,4,,TTC,PT,PT,PT,526.453221472553
46173,46146,4,,TTC,CES,PT,PT,22.8129729304773
46173,46146,4,,TTC,Stretching,PT,PT,0
46173,46146,4,,TTC,Kickfit,PT,PT,0
46173,46146,4,,TTC,Mixed,PT,PT,0
46173,46146,4,,TTC,Pilates,PT,PT,0
46173,46146,4,,TTC,Physio,PT,PT,175.484407157518
46173,46146,4,,TTC,HPX,Hypoxi,Hypoxi,715.976381202672
46173,46146,4,,TTC,Yoga,,,
46173,46146,4,,TTC,YI 1:1,YI,Y&I,0
46173,46146,4,,TTC,Yoga Class,,,
46173,46146,4,,TTC,Group X,,,
46173,46146,4,,TTC,GX 1:1,,,
46173,46146,4,,TTC,Group Class,,,
46173,46146,4,,TTC,Supplement,Supplement,Supplement,61.6301237937202
46173,46146,4,,TTC,VAS,,,
46173,46146,4,,TTC,Retail & Califresh,Califresh and Retail,Califresh and Retail,10.6273356974593
46173,46146,4,,TTC,Retail & Califresh,Califresh FW,Califresh and Retail,143.79192322487
46173,46147,5,1,HVP,CC,NMS,NMS,1963.77756158099
46173,46147,5,,HVP,CS,,,
46173,46147,5,,HVP,Gym,,,
46173,46147,5,,HVP,PT,PT,PT,138.983650468754
46173,46147,5,,HVP,CES,PT,PT,0
46173,46147,5,,HVP,Stretching,PT,PT,0
46173,46147,5,,HVP,Kickfit,PT,PT,0
46173,46147,5,,HVP,Mixed,PT,PT,0
46173,46147,5,,HVP,Pilates,PT,PT,0
46173,46147,5,,HVP,Physio,PT,PT,0
46173,46147,5,,HVP,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,HVP,Yoga,,,
46173,46147,5,,HVP,YI 1:1,YI,Y&I,0
46173,46147,5,,HVP,Yoga Class,,,
46173,46147,5,,HVP,Group X,,,
46173,46147,5,,HVP,GX 1:1,,,
46173,46147,5,,HVP,Group Class,,,
46173,46147,5,,HVP,Supplement,Supplement,Supplement,0
46173,46147,5,,HVP,VAS,,,
46173,46147,5,,HVP,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46147,5,,HVP,Retail & Califresh,Califresh FW,Califresh and Retail,39.799863543325
46173,46147,5,2,PCO,CC,NMS,NMS,238.859196927198
46173,46147,5,,PCO,CS,,,
46173,46147,5,,PCO,Gym,,,
46173,46147,5,,PCO,PT,PT,PT,0
46173,46147,5,,PCO,CES,PT,PT,0
46173,46147,5,,PCO,Stretching,PT,PT,0
46173,46147,5,,PCO,Kickfit,PT,PT,0
46173,46147,5,,PCO,Mixed,PT,PT,0
46173,46147,5,,PCO,Pilates,PT,PT,0
46173,46147,5,,PCO,Physio,PT,PT,0
46173,46147,5,,PCO,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,PCO,Yoga,,,
46173,46147,5,,PCO,YI 1:1,YI,Y&I,0
46173,46147,5,,PCO,Yoga Class,,,
46173,46147,5,,PCO,Group X,,,
46173,46147,5,,PCO,GX 1:1,,,
46173,46147,5,,PCO,Group Class,,,
46173,46147,5,,PCO,Supplement,Supplement,Supplement,0
46173,46147,5,,PCO,VAS,,,
46173,46147,5,,PCO,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46147,5,,PCO,Retail & Califresh,Califresh FW,Califresh and Retail,230.972576700725
46173,46147,5,3,BDS,CC,NMS,NMS,414.304646546327
46173,46147,5,,BDS,CS,,,
46173,46147,5,,BDS,Gym,,,
46173,46147,5,,BDS,PT,PT,PT,0
46173,46147,5,,BDS,CES,PT,PT,91.2518917219091
46173,46147,5,,BDS,Stretching,PT,PT,0
46173,46147,5,,BDS,Kickfit,PT,PT,0
46173,46147,5,,BDS,Mixed,PT,PT,0
46173,46147,5,,BDS,Pilates,PT,PT,245.678170020525
46173,46147,5,,BDS,Physio,PT,PT,0
46173,46147,5,,BDS,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,BDS,Yoga,,,
46173,46147,5,,BDS,YI 1:1,YI,Y&I,0
46173,46147,5,,BDS,Yoga Class,,,
46173,46147,5,,BDS,Group X,,,
46173,46147,5,,BDS,GX 1:1,,,
46173,46147,5,,BDS,Group Class,,,
46173,46147,5,,BDS,Supplement,Supplement,Supplement,0
46173,46147,5,,BDS,VAS,,,
46173,46147,5,,BDS,Retail & Califresh,Califresh and Retail,Califresh and Retail,5.18029969928992
46173,46147,5,,BDS,Retail & Califresh,Califresh FW,Califresh and Retail,110.660467153531
46173,46147,5,4,VVO,CC,NMS,NMS,1142.52994465924
46173,46147,5,,VVO,CS,,,
46173,46147,5,,VVO,Gym,,,
46173,46147,5,,VVO,PT,PT,PT,0
46173,46147,5,,VVO,CES,PT,PT,0
46173,46147,5,,VVO,Stretching,PT,PT,186.715409215599
46173,46147,5,,VVO,Kickfit,PT,PT,0
46173,46147,5,,VVO,Mixed,PT,PT,0
46173,46147,5,,VVO,Pilates,PT,PT,0
46173,46147,5,,VVO,Physio,PT,PT,0
46173,46147,5,,VVO,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,VVO,Yoga,,,
46173,46147,5,,VVO,YI 1:1,YI,Y&I,0
46173,46147,5,,VVO,Yoga Class,,,
46173,46147,5,,VVO,Group X,,,
46173,46147,5,,VVO,GX 1:1,,,
46173,46147,5,,VVO,Group Class,,,
46173,46147,5,,VVO,Supplement,Supplement,Supplement,0
46173,46147,5,,VVO,VAS,,,
46173,46147,5,,VVO,Retail & Califresh,Califresh and Retail,Califresh and Retail,21.5845820803747
46173,46147,5,,VVO,Retail & Califresh,Califresh FW,Califresh and Retail,160.568232549129
46173,46147,5,5,TDC,CC,NMS,NMS,1065.19035144613
46173,46147,5,,TDC,CS,,,
46173,46147,5,,TDC,Gym,,,
46173,46147,5,,TDC,PT,PT,PT,191.628972616009
46173,46147,5,,TDC,CES,PT,PT,0
46173,46147,5,,TDC,Stretching,PT,PT,0
46173,46147,5,,TDC,Kickfit,PT,PT,0
46173,46147,5,,TDC,Mixed,PT,PT,0
46173,46147,5,,TDC,Pilates,PT,PT,0
46173,46147,5,,TDC,Physio,PT,PT,0
46173,46147,5,,TDC,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,TDC,Yoga,,,
46173,46147,5,,TDC,YI 1:1,YI,Y&I,0
46173,46147,5,,TDC,Yoga Class,,,
46173,46147,5,,TDC,Group X,,,
46173,46147,5,,TDC,GX 1:1,,,
46173,46147,5,,TDC,Group Class,,,
46173,46147,5,,TDC,Supplement,Supplement,Supplement,0
46173,46147,5,,TDC,VAS,,,
46173,46147,5,,TDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0.947615798650595
46173,46147,5,,TDC,Retail & Califresh,Califresh FW,Califresh and Retail,10.8800332437661
46173,46147,5,6,FDC,CC,NMS,NMS,267.666366237362
46173,46147,5,,FDC,CS,,,
46173,46147,5,,FDC,Gym,,,
46173,46147,5,,FDC,PT,PT,PT,3863.46470797991
46173,46147,5,,FDC,CES,PT,PT,0
46173,46147,5,,FDC,Stretching,PT,PT,272.000831094152
46173,46147,5,,FDC,Kickfit,PT,PT,324.295184427092
46173,46147,5,,FDC,Mixed,PT,PT,0
46173,46147,5,,FDC,Pilates,PT,PT,0
46173,46147,5,,FDC,Physio,PT,PT,0
46173,46147,5,,FDC,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,FDC,Yoga,,,
46173,46147,5,,FDC,YI 1:1,YI,Y&I,0
46173,46147,5,,FDC,Yoga Class,,,
46173,46147,5,,FDC,Group X,,,
46173,46147,5,,FDC,GX 1:1,,,
46173,46147,5,,FDC,Group Class,,,
46173,46147,5,,FDC,Supplement,Supplement,Supplement,0
46173,46147,5,,FDC,VAS,,,
46173,46147,5,,FDC,Retail & Califresh,Califresh and Retail,Califresh and Retail,42.1162577178042
46173,46147,5,,FDC,Retail & Califresh,Califresh FW,Califresh and Retail,49.3111184112624
46173,46147,5,7,RCC,CC,NMS,NMS,421.969805450967
46173,46147,5,,RCC,CS,,,
46173,46147,5,,RCC,Gym,,,
46173,46147,5,,RCC,PT,PT,PT,1671.3134937682
46173,46147,5,,RCC,CES,PT,PT,0
46173,46147,5,,RCC,Stretching,PT,PT,0
46173,46147,5,,RCC,Kickfit,PT,PT,1228.39085010262
46173,46147,5,,RCC,Mixed,PT,PT,0
46173,46147,5,,RCC,Pilates,PT,PT,0
46173,46147,5,,RCC,Physio,PT,PT,0
46173,46147,5,,RCC,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,RCC,Yoga,,,
46173,46147,5,,RCC,YI 1:1,YI,Y&I,0
46173,46147,5,,RCC,Yoga Class,,,
46173,46147,5,,RCC,Group X,,,
46173,46147,5,,RCC,GX 1:1,,,
46173,46147,5,,RCC,Group Class,,,
46173,46147,5,,RCC,Supplement,Supplement,Supplement,0
46173,46147,5,,RCC,VAS,,,
46173,46147,5,,RCC,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46147,5,,RCC,Retail & Califresh,Califresh FW,Califresh and Retail,5.44001662188305
46173,46147,5,8,SCT,CC,NMS,NMS,1164.8654947116
46173,46147,5,,SCT,CS,,,
46173,46147,5,,SCT,Gym,,,
46173,46147,5,,SCT,PT,PT,PT,1879.78896947133
46173,46147,5,,SCT,CES,PT,PT,0
46173,46147,5,,SCT,Stretching,PT,PT,0
46173,46147,5,,SCT,Kickfit,PT,PT,0
46173,46147,5,,SCT,Mixed,PT,PT,0
46173,46147,5,,SCT,Pilates,PT,PT,0
46173,46147,5,,SCT,Physio,PT,PT,0
46173,46147,5,,SCT,HPX,Hypoxi,Hypoxi,561.550102904056
46173,46147,5,,SCT,Yoga,,,
46173,46147,5,,SCT,YI 1:1,YI,Y&I,0
46173,46147,5,,SCT,Yoga Class,,,
46173,46147,5,,SCT,Group X,,,
46173,46147,5,,SCT,GX 1:1,,,
46173,46147,5,,SCT,Group Class,,,
46173,46147,5,,SCT,Supplement,Supplement,Supplement,0
46173,46147,5,,SCT,VAS,,,
46173,46147,5,,SCT,Retail & Califresh,Califresh and Retail,Califresh and Retail,136.456675005686
46173,46147,5,,SCT,Retail & Califresh,Califresh FW,Califresh and Retail,118.451974831324
46173,46147,5,9,TCM,CC,NMS,NMS,947.580701769164
46173,46147,5,,TCM,CS,,,
46173,46147,5,,TCM,Gym,,,
46173,46147,5,,TCM,PT,PT,PT,0
46173,46147,5,,TCM,CES,PT,PT,0
46173,46147,5,,TCM,Stretching,PT,PT,0
46173,46147,5,,TCM,Kickfit,PT,PT,0
46173,46147,5,,TCM,Mixed,PT,PT,0
46173,46147,5,,TCM,Pilates,PT,PT,0
46173,46147,5,,TCM,Physio,PT,PT,0
46173,46147,5,,TCM,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,TCM,Yoga,,,
46173,46147,5,,TCM,YI 1:1,YI,Y&I,0
46173,46147,5,,TCM,Yoga Class,,,
46173,46147,5,,TCM,Group X,,,
46173,46147,5,,TCM,GX 1:1,,,
46173,46147,5,,TCM,Group Class,,,
46173,46147,5,,TCM,Supplement,Supplement,Supplement,0
46173,46147,5,,TCM,VAS,,,
46173,46147,5,,TCM,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46147,5,,TCM,Retail & Califresh,Califresh FW,Califresh and Retail,23.4096199148128
46173,46147,5,10,CPT,CC,NMS,NMS,142.68717868805
46173,46147,5,,CPT,CS,,,
46173,46147,5,,CPT,Gym,,,
46173,46147,5,,CPT,PT,PT,PT,0
46173,46147,5,,CPT,CES,PT,PT,333.420373599283
46173,46147,5,,CPT,Stretching,PT,PT,0
46173,46147,5,,CPT,Kickfit,PT,PT,0
46173,46147,5,,CPT,Mixed,PT,PT,0
46173,46147,5,,CPT,Pilates,PT,PT,0
46173,46147,5,,CPT,Physio,PT,PT,0
46173,46147,5,,CPT,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,CPT,Yoga,,,
46173,46147,5,,CPT,YI 1:1,YI,Y&I,0
46173,46147,5,,CPT,Yoga Class,,,
46173,46147,5,,CPT,Group X,,,
46173,46147,5,,CPT,GX 1:1,,,
46173,46147,5,,CPT,Group Class,,,
46173,46147,5,,CPT,Supplement,Supplement,Supplement,0
46173,46147,5,,CPT,VAS,,,
46173,46147,5,,CPT,Retail & Califresh,Califresh and Retail,Califresh and Retail,0
46173,46147,5,,CPT,Retail & Califresh,Califresh FW,Califresh and Retail,38.6065695746539
46173,46147,5,11,DNG,CC,NMS,NMS,573.202267539315
46173,46147,5,,DNG,CS,,,
46173,46147,5,,DNG,Gym,,,
46173,46147,5,,DNG,PT,PT,PT,2334.29330323425
46173,46147,5,,DNG,CES,PT,PT,0
46173,46147,5,,DNG,Stretching,PT,PT,0
46173,46147,5,,DNG,Kickfit,PT,PT,0
46173,46147,5,,DNG,Mixed,PT,PT,0
46173,46147,5,,DNG,Pilates,PT,PT,0
46173,46147,5,,DNG,Physio,PT,PT,0
46173,46147,5,,DNG,HPX,Hypoxi,Hypoxi,0
46173,46147,5,,DNG,Yoga,,,
46173,46147,5,,DNG,YI 1:1,YI,Y&I,0
46173,46147,5,,DNG,Yoga Class,,,
46173,46147,5,,DNG,Group X,,,
46173,46147,5,,DNG,GX 1:1,,,
46173,46147,5,,DNG,Group Class,,,
46173,46147,5,,DNG,Supplement,Supplement,Supplement,0
46173,46147,5,,DNG,VAS,,,
46173,46147,5,,DNG,Retail & Califresh,Califresh and Retail,Califresh and Retail,56.302417192418
46173,46147,5,,DNG,Retail & Califresh,Califresh FW,Califresh and Retail,99.5698526211755
46173,46147,5,12,LTC,CC,NMS,NMS,40.3263167647975
46173,46147,5,,LTC,CS,,,
46173,46147,5,,LTC,Gym,,,
46173,46147,5,,LTC,PT,PT,PT,0
46173,46147,5,,LTC,CES,PT,PT,0
46173,46147,5,,LTC,Stretching,PT,PT,0
46173,46147,5,,LTC,Kickfit,PT,PT,0
46173,46147,5,,LTC,Mixed,PT,PT,0
46173,46147,5,,LTC,Pilates,PT,PT,0
46173,46147,5,,LTC,Physio,PT,PT,0
