Check in,,,,
Month,Date,Day,Club,Checked-in
46053,46048,26,VTC,450
46053,46048,26,MAC,613
46053,46048,26,AMU,588
46053,46048,26,VSC,706
46053,46048,26,VMC,0
46053,46048,26,JCQ,0
46053,46048,26,JVJ,157
46053,46048,26,TTC,944
46053,46049,27,HVP,1292
46053,46049,27,SCT,1701
46053,46049,27,CPT,1289
46053,46049,27,PCO,1200
46053,46049,27,RCC,1201
46053,46049,27,FDC,697
46053,46049,27,BDS,630
46053,46049,27,DNG,1465
46053,46049,27,TCM,1630
46053,46049,27,TDC,891
46053,46049,27,VVO,1067
46053,46049,27,LTC,0
46053,46049,27,PPC,666
46053,46049,27,PBH,711
46053,46049,27,NTC,902
46053,46049,27,CTC,1204
46053,46049,27,AMY,823
46053,46049,27,MPC,1361
46053,46049,27,PCH,1089
46053,46049,27,CVC,491
46053,46049,27,HDY,622
46053,46049,27,TDU,1030
46053,46049,27,GVC,803
46053,46049,27,WPC,1274
46053,46049,27,SCC,1087
46053,46049,27,HDC,1160
46053,46049,27,LMC,891
46053,46049,27,GDC,848
46053,46049,27,GMC,580
46053,46049,27,VTC,424
46053,46049,27,MAC,625
46053,46049,27,AMU,562
46053,46049,27,VSC,746
46053,46049,27,VMC,0
46053,46049,27,JCQ,0
46053,46049,27,JVJ,162
46053,46049,27,TTC,892
46053,46050,28,HVP,1263
46053,46050,28,SCT,1606
46053,46050,28,CPT,1246
46053,46050,28,PCO,1208
46053,46050,28,RCC,1142
46053,46050,28,FDC,693
46053,46050,28,BDS,593
46053,46050,28,DNG,1469
46053,46050,28,TCM,1561
46053,46050,28,TDC,887
46053,46050,28,VVO,1105
46053,46050,28,LTC,0
46053,46050,28,PPC,603
46053,46050,28,PBH,639
46053,46050,28,NTC,941
46053,46050,28,CTC,1145
46053,46050,28,AMY,770
46053,46050,28,MPC,1335
46053,46050,28,PCH,1044
46053,46050,28,CVC,492
46053,46050,28,HDY,592
46053,46050,28,TDU,969
46053,46050,28,GVC,783
46053,46050,28,WPC,1321
46053,46050,28,SCC,1067
46053,46050,28,HDC,1213
46053,46050,28,LMC,919
46053,46050,28,GDC,808
46053,46050,28,GMC,616
46053,46050,28,VTC,450
46053,46050,28,MAC,634
46053,46050,28,AMU,573
46053,46050,28,VSC,714
46053,46050,28,VMC,0
46053,46050,28,JCQ,0
46053,46050,28,JVJ,157
46053,46050,28,TTC,960
46053,46051,29,HVP,1212
46053,46051,29,SCT,1679
46053,46051,29,CPT,1215
46053,46051,29,PCO,1201
46053,46051,29,RCC,1181
46053,46051,29,FDC,659
46053,46051,29,BDS,541
46053,46051,29,DNG,1397
46053,46051,29,TCM,1531
46053,46051,29,TDC,808
46053,46051,29,VVO,1057
46053,46051,29,LTC,0
46053,46051,29,PPC,599
46053,46051,29,PBH,562
46053,46051,29,NTC,894
46053,46051,29,CTC,1133
46053,46051,29,AMY,764
46053,46051,29,MPC,1177
46053,46051,29,PCH,987
46053,46051,29,CVC,431
46053,46051,29,HDY,570
46053,46051,29,TDU,909
46053,46051,29,GVC,786
46053,46051,29,WPC,1214
46053,46051,29,SCC,1037
46053,46051,29,HDC,1214
46053,46051,29,LMC,899
46053,46051,29,GDC,842
46053,46051,29,GMC,579
46053,46051,29,VTC,427
46053,46051,29,MAC,592
46053,46051,29,AMU,524
46053,46051,29,VSC,644
46053,46051,29,VMC,0
46053,46051,29,JCQ,0
46053,46051,29,JVJ,162
46053,46051,29,TTC,891
46053,46052,30,HVP,1171
46053,46052,30,SCT,1557
46053,46052,30,CPT,1154
46053,46052,30,PCO,1089
46053,46052,30,RCC,1135
46053,46052,30,FDC,658
46053,46052,30,BDS,554
46053,46052,30,DNG,1392
46053,46052,30,TCM,1450
46053,46052,30,TDC,798
46053,46052,30,VVO,999
46053,46052,30,LTC,0
46053,46052,30,PPC,539
46053,46052,30,PBH,575
46053,46052,30,NTC,858
46053,46052,30,CTC,1017
46053,46052,30,AMY,713
46053,46052,30,MPC,1262
46053,46052,30,PCH,899
46053,46052,30,CVC,423
46053,46052,30,HDY,508
46053,46052,30,TDU,815
46053,46052,30,GVC,737
46053,46052,30,WPC,1215
46053,46052,30,SCC,926
46053,46052,30,HDC,1202
46053,46052,30,LMC,825
46053,46052,30,GDC,695
46053,46052,30,GMC,542
46053,46052,30,VTC,383
46053,46052,30,MAC,517
46053,46052,30,AMU,548
46053,46052,30,VSC,659
46053,46052,30,VMC,0
46053,46052,30,JCQ,0
46053,46052,30,JVJ,121
46053,46052,30,TTC,797
46053,46053,31,HVP,923
46053,46053,31,SCT,1280
46053,46053,31,CPT,879
46053,46053,31,PCO,884
46053,46053,31,RCC,908
46053,46053,31,FDC,499
46053,46053,31,BDS,367
46053,46053,31,DNG,1261
46053,46053,31,TCM,1169
46053,46053,31,TDC,651
46053,46053,31,VVO,815
46053,46053,31,LTC,0
46053,46053,31,PPC,419
46053,46053,31,PBH,386
46053,46053,31,NTC,713
46053,46053,31,CTC,895
46053,46053,31,AMY,521
46053,46053,31,MPC,1001
46053,46053,31,PCH,779
46053,46053,31,CVC,292
46053,46053,31,HDY,336
46053,46053,31,TDU,649
46053,46053,31,GVC,569
46053,46053,31,WPC,1045
46053,46053,31,SCC,747
46053,46053,31,HDC,928
46053,46053,31,LMC,814
46053,46053,31,GDC,605
46053,46053,31,GMC,485
46053,46053,31,VTC,321
46053,46053,31,MAC,428
46053,46053,31,AMU,436
46053,46053,31,VSC,470
46053,46053,31,VMC,0
46053,46053,31,JCQ,0
46053,46053,31,JVJ,91
46053,46053,31,TTC,671
46081,46054,1,HVP,736
46081,46054,1,SCT,1166
46081,46054,1,CPT,743
46081,46054,1,PCO,779
46081,46054,1,RCC,912
46081,46054,1,FDC,448
46081,46054,1,BDS,299
46081,46054,1,DNG,915
46081,46054,1,TCM,1182
46081,46054,1,TDC,545
46081,46054,1,VVO,741
46081,46054,1,LTC,0
46081,46054,1,PPC,368
46081,46054,1,PBH,303
46081,46054,1,NTC,610
46081,46054,1,CTC,792
46081,46054,1,AMY,431
46081,46054,1,MPC,1000
46081,46054,1,PCH,689
46081,46054,1,CVC,265
46081,46054,1,HDY,296
46081,46054,1,TDU,636
46081,46054,1,GVC,480
46081,46054,1,WPC,966
46081,46054,1,SCC,568
46081,46054,1,HDC,819
46081,46054,1,LMC,727
46081,46054,1,GDC,499
46081,46054,1,GMC,431
46081,46054,1,VTC,307
46081,46054,1,MAC,389
46081,46054,1,AMU,363
46081,46054,1,VSC,452
46081,46054,1,VMC,0
46081,46054,1,JCQ,0
46081,46054,1,JVJ,90
46081,46054,1,TTC,529
46081,46055,2,HVP,1136
46081,46055,2,SCT,1611
46081,46055,2,CPT,1316
46081,46055,2,PCO,1106
46081,46055,2,RCC,1188
46081,46055,2,FDC,622
46081,46055,2,BDS,538
46081,46055,2,DNG,1346
46081,46055,2,TCM,1473
46081,46055,2,TDC,848
46081,46055,2,VVO,983
46081,46055,2,LTC,0
46081,46055,2,PPC,606
46081,46055,2,PBH,602
46081,46055,2,NTC,866
46081,46055,2,CTC,1179
46081,46055,2,AMY,781
46081,46055,2,MPC,1269
46081,46055,2,PCH,1031
46081,46055,2,CVC,452
46081,46055,2,HDY,552
46081,46055,2,TDU,908
46081,46055,2,GVC,712
46081,46055,2,WPC,1195
46081,46055,2,SCC,1042
46081,46055,2,HDC,1264
46081,46055,2,LMC,883
46081,46055,2,GDC,818
46081,46055,2,GMC,542
46081,46055,2,VTC,410
46081,46055,2,MAC,584
46081,46055,2,AMU,525
46081,46055,2,VSC,666
46081,46055,2,VMC,0
46081,46055,2,JCQ,0
46081,46055,2,JVJ,149
46081,46055,2,TTC,894
46081,46056,3,HVP,1181
46081,46056,3,SCT,1604
46081,46056,3,CPT,1245
46081,46056,3,PCO,1178
46081,46056,3,RCC,1122
46081,46056,3,FDC,659
46081,46056,3,BDS,577
46081,46056,3,DNG,1341
46081,46056,3,TCM,1566
46081,46056,3,TDC,795
46081,46056,3,VVO,1070
46081,46056,3,LTC,0
46081,46056,3,PPC,575
46081,46056,3,PBH,645
46081,46056,3,NTC,779
46081,46056,3,CTC,1070
46081,46056,3,AMY,743
46081,46056,3,MPC,1224
46081,46056,3,PCH,958
46081,46056,3,CVC,420
46081,46056,3,HDY,572
46081,46056,3,TDU,950
46081,46056,3,GVC,745
46081,46056,3,WPC,1212
46081,46056,3,SCC,1013
46081,46056,3,HDC,1179
46081,46056,3,LMC,874
46081,46056,3,GDC,797
46081,46056,3,GMC,554
46081,46056,3,VTC,407
46081,46056,3,MAC,588
46081,46056,3,AMU,512
46081,46056,3,VSC,691
46081,46056,3,VMC,0
46081,46056,3,JCQ,0
46081,46056,3,JVJ,146
46081,46056,3,TTC,861
46081,46057,4,HVP,1200
46081,46057,4,SCT,1570
46081,46057,4,CPT,1201
46081,46057,4,PCO,1143
46081,46057,4,RCC,1095
46081,46057,4,FDC,640
46081,46057,4,BDS,549
46081,46057,4,DNG,1435
46081,46057,4,TCM,1484
46081,46057,4,TDC,821
46081,46057,4,VVO,1045
46081,46057,4,LTC,0
46081,46057,4,PPC,545
46081,46057,4,PBH,611
46081,46057,4,NTC,922
46081,46057,4,CTC,1087
46081,46057,4,AMY,702
46081,46057,4,MPC,1235
46081,46057,4,PCH,982
46081,46057,4,CVC,467
46081,46057,4,HDY,561
46081,46057,4,TDU,884
46081,46057,4,GVC,724
46081,46057,4,WPC,1254
46081,46057,4,SCC,1051
46081,46057,4,HDC,1224
46081,46057,4,LMC,903
46081,46057,4,GDC,785
46081,46057,4,GMC,558
46081,46057,4,VTC,420
46081,46057,4,MAC,547
46081,46057,4,AMU,515
46081,46057,4,VSC,652
46081,46057,4,VMC,0
46081,46057,4,JCQ,0
46081,46057,4,JVJ,135
46081,46057,4,TTC,895
46081,46058,5,HVP,1138
46081,46058,5,SCT,1578
46081,46058,5,CPT,1164
46081,46058,5,PCO,1083
46081,46058,5,RCC,1101
46081,46058,5,FDC,663
46081,46058,5,BDS,534
46081,46058,5,DNG,1274
46081,46058,5,TCM,1398
46081,46058,5,TDC,687
46081,46058,5,VVO,916
46081,46058,5,LTC,0
46081,46058,5,PPC,562
46081,46058,5,PBH,574
46081,46058,5,NTC,860
46081,46058,5,CTC,978
46081,46058,5,AMY,697
46081,46058,5,MPC,1186
46081,46058,5,PCH,923
46081,46058,5,CVC,393
46081,46058,5,HDY,498
46081,46058,5,TDU,803
46081,46058,5,GVC,708
46081,46058,5,WPC,1218
46081,46058,5,SCC,869
46081,46058,5,HDC,1102
46081,46058,5,LMC,847
46081,46058,5,GDC,821
46081,46058,5,GMC,516
46081,46058,5,VTC,361
46081,46058,5,MAC,521
46081,46058,5,AMU,456
46081,46058,5,VSC,557
46081,46058,5,VMC,1
46081,46058,5,JCQ,0
46081,46058,5,JVJ,127
46081,46058,5,TTC,757
46081,46059,6,HVP,1081
46081,46059,6,SCT,1490
46081,46059,6,CPT,1077
46081,46059,6,PCO,988
46081,46059,6,RCC,985
46081,46059,6,FDC,562
46081,46059,6,BDS,504
46081,46059,6,DNG,1265
46081,46059,6,TCM,1269
46081,46059,6,TDC,666
46081,46059,6,VVO,853
46081,46059,6,LTC,0
46081,46059,6,PPC,528
46081,46059,6,PBH,537
46081,46059,6,NTC,775
46081,46059,6,CTC,896
46081,46059,6,AMY,642
46081,46059,6,MPC,1140
46081,46059,6,PCH,826
46081,46059,6,CVC,381
46081,46059,6,HDY,461
46081,46059,6,TDU,752
46081,46059,6,GVC,593
46081,46059,6,WPC,1100
46081,46059,6,SCC,865
46081,46059,6,HDC,1118
46081,46059,6,LMC,791
46081,46059,6,GDC,639
46081,46059,6,GMC,468
46081,46059,6,VTC,333
46081,46059,6,MAC,484
46081,46059,6,AMU,442
46081,46059,6,VSC,562
46081,46059,6,VMC,0
46081,46059,6,JCQ,0
46081,46059,6,JVJ,115
46081,46059,6,TTC,723
46081,46060,7,HVP,822
46081,46060,7,SCT,1274
46081,46060,7,CPT,828
46081,46060,7,PCO,797
46081,46060,7,RCC,862
46081,46060,7,FDC,472
46081,46060,7,BDS,307
46081,46060,7,DNG,1004
46081,46060,7,TCM,1108
46081,46060,7,TDC,515
46081,46060,7,VVO,702
46081,46060,7,LTC,0
46081,46060,7,PPC,372
46081,46060,7,PBH,343
46081,46060,7,NTC,617
46081,46060,7,CTC,788
46081,46060,7,AMY,456
46081,46060,7,MPC,1023
46081,46060,7,PCH,724
46081,46060,7,CVC,275
46081,46060,7,HDY,314
46081,46060,7,TDU,551
46081,46060,7,GVC,511
46081,46060,7,WPC,996
46081,46060,7,SCC,686
46081,46060,7,HDC,769
46081,46060,7,LMC,751
46081,46060,7,GDC,564
46081,46060,7,GMC,436
46081,46060,7,VTC,279
46081,46060,7,MAC,299
46081,46060,7,AMU,363
46081,46060,7,VSC,454
46081,46060,7,VMC,0
46081,46060,7,JCQ,0
46081,46060,7,JVJ,76
46081,46060,7,TTC,574
46081,46061,8,HVP,635
46081,46061,8,SCT,798
46081,46061,8,CPT,462
46081,46061,8,PCO,617
46081,46061,8,RCC,624
46081,46061,8,FDC,435
46081,46061,8,BDS,259
46081,46061,8,DNG,921
46081,46061,8,TCM,825
46081,46061,8,TDC,490
46081,46061,8,VVO,625
46081,46061,8,LTC,0
46081,46061,8,PPC,293
46081,46061,8,PBH,295
46081,46061,8,NTC,557
46081,46061,8,CTC,707
46081,46061,8,AMY,424
46081,46061,8,MPC,688
46081,46061,8,PCH,435
46081,46061,8,CVC,236
46081,46061,8,HDY,196
46081,46061,8,TDU,571
46081,46061,8,GVC,423
46081,46061,8,WPC,627
46081,46061,8,SCC,535
46081,46061,8,HDC,567
46081,46061,8,LMC,653
46081,46061,8,GDC,421
46081,46061,8,GMC,408
46081,46061,8,VTC,259
46081,46061,8,MAC,223
46081,46061,8,AMU,329
46081,46061,8,VSC,334
46081,46061,8,VMC,0
46081,46061,8,JCQ,0
46081,46061,8,JVJ,65
46081,46061,8,TTC,472
46081,46062,9,HVP,1047
46081,46062,9,SCT,1280
46081,46062,9,CPT,1007
46081,46062,9,PCO,918
46081,46062,9,RCC,888
46081,46062,9,FDC,557
46081,46062,9,BDS,458
46081,46062,9,DNG,1275
46081,46062,9,TCM,1205
46081,46062,9,TDC,693
46081,46062,9,VVO,885
46081,46062,9,LTC,0
46081,46062,9,PPC,487
46081,46062,9,PBH,480
46081,46062,9,NTC,734
46081,46062,9,CTC,976
46081,46062,9,AMY,629
46081,46062,9,MPC,1022
46081,46062,9,PCH,737
46081,46062,9,CVC,360
46081,46062,9,HDY,466
46081,46062,9,TDU,784
46081,46062,9,GVC,638
46081,46062,9,WPC,955
46081,46062,9,SCC,906
46081,46062,9,HDC,904
46081,46062,9,LMC,718
46081,46062,9,GDC,698
46081,46062,9,GMC,463
46081,46062,9,VTC,345
46081,46062,9,MAC,402
46081,46062,9,AMU,451
46081,46062,9,VSC,559
46081,46062,9,VMC,0
46081,46062,9,JCQ,0
46081,46062,9,JVJ,126
46081,46062,9,TTC,774
46081,46063,10,HVP,982
46081,46063,10,SCT,1408
46081,46063,10,CPT,1022
46081,46063,10,PCO,902
46081,46063,10,RCC,940
46081,46063,10,FDC,491
46081,46063,10,BDS,442
46081,46063,10,DNG,1154
46081,46063,10,TCM,1289
46081,46063,10,TDC,599
46081,46063,10,VVO,759
46081,46063,10,LTC,0
46081,46063,10,PPC,486
46081,46063,10,PBH,493
46081,46063,10,NTC,779
46081,46063,10,CTC,880
46081,46063,10,AMY,646
46081,46063,10,MPC,1026
46081,46063,10,PCH,724
46081,46063,10,CVC,347
46081,46063,10,HDY,472
46081,46063,10,TDU,723
46081,46063,10,GVC,580
46081,46063,10,WPC,1019
46081,46063,10,SCC,829
46081,46063,10,HDC,1029
46081,46063,10,LMC,650
46081,46063,10,GDC,642
46081,46063,10,GMC,426
46081,46063,10,VTC,339
46081,46063,10,MAC,418
46081,46063,10,AMU,411
46081,46063,10,VSC,553
46081,46063,10,VMC,0
46081,46063,10,JCQ,0
46081,46063,10,JVJ,92
46081,46063,10,TTC,644
46081,46064,11,HVP,821
46081,46064,11,SCT,1320
46081,46064,11,CPT,1035
46081,46064,11,PCO,836
46081,46064,11,RCC,950
46081,46064,11,FDC,523
46081,46064,11,BDS,339
46081,46064,11,DNG,1199
46081,46064,11,TCM,1202
46081,46064,11,TDC,577
46081,46064,11,VVO,709
46081,46064,11,LTC,0
46081,46064,11,PPC,414
46081,46064,11,PBH,414
46081,46064,11,NTC,706
46081,46064,11,CTC,788
46081,46064,11,AMY,495
46081,46064,11,MPC,957
46081,46064,11,PCH,752
46081,46064,11,CVC,312
46081,46064,11,HDY,433
46081,46064,11,TDU,603
46081,46064,11,GVC,491
46081,46064,11,WPC,973
46081,46064,11,SCC,752
46081,46064,11,HDC,955
46081,46064,11,LMC,679
46081,46064,11,GDC,578
46081,46064,11,GMC,353
46081,46064,11,VTC,328
46081,46064,11,MAC,411
46081,46064,11,AMU,353
46081,46064,11,VSC,524
46081,46064,11,VMC,0
46081,46064,11,JCQ,0
46081,46064,11,JVJ,103
46081,46064,11,TTC,675
46081,46065,12,HVP,774
46081,46065,12,SCT,1234
46081,46065,12,CPT,881
46081,46065,12,PCO,725
46081,46065,12,RCC,798
46081,46065,12,FDC,443
46081,46065,12,BDS,332
46081,46065,12,DNG,1045
46081,46065,12,TCM,1079
46081,46065,12,TDC,484
46081,46065,12,VVO,645
46081,46065,12,LTC,0
46081,46065,12,PPC,363
46081,46065,12,PBH,382
46081,46065,12,NTC,703
46081,46065,12,CTC,694
46081,46065,12,AMY,472
46081,46065,12,MPC,904
46081,46065,12,PCH,663
46081,46065,12,CVC,298
46081,46065,12,HDY,364
46081,46065,12,TDU,597
46081,46065,12,GVC,468
46081,46065,12,WPC,950
46081,46065,12,SCC,707
46081,46065,12,HDC,915
46081,46065,12,LMC,644
46081,46065,12,GDC,543
46081,46065,12,GMC,351
46081,46065,12,VTC,263
46081,46065,12,MAC,332
46081,46065,12,AMU,328
46081,46065,12,VSC,416
46081,46065,12,VMC,0
46081,46065,12,JCQ,0
46081,46065,12,JVJ,89
46081,46065,12,TTC,564
46081,46066,13,HVP,718
46081,46066,13,SCT,1129
46081,46066,13,CPT,875
46081,46066,13,PCO,649
46081,46066,13,RCC,757
46081,46066,13,FDC,425
46081,46066,13,BDS,296
46081,46066,13,DNG,950
46081,46066,13,TCM,1030
46081,46066,13,TDC,456
46081,46066,13,VVO,567
46081,46066,13,LTC,0
46081,46066,13,PPC,296
46081,46066,13,PBH,363
46081,46066,13,NTC,615
46081,46066,13,CTC,595
46081,46066,13,AMY,399
46081,46066,13,MPC,834
46081,46066,13,PCH,557
46081,46066,13,CVC,225
46081,46066,13,HDY,308
46081,46066,13,TDU,513
46081,46066,13,GVC,406
46081,46066,13,WPC,846
46081,46066,13,SCC,648
46081,46066,13,HDC,777
46081,46066,13,LMC,533
46081,46066,13,GDC,479
46081,46066,13,GMC,314
46081,46066,13,VTC,278
46081,46066,13,MAC,312
46081,46066,13,AMU,315
46081,46066,13,VSC,413
46081,46066,13,VMC,0
46081,46066,13,JCQ,0
46081,46066,13,JVJ,70
46081,46066,13,TTC,531
46081,46067,14,HVP,546
46081,46067,14,SCT,764
46081,46067,14,CPT,615
46081,46067,14,PCO,514
46081,46067,14,RCC,636
46081,46067,14,FDC,319
46081,46067,14,BDS,178
46081,46067,14,DNG,729
46081,46067,14,TCM,869
46081,46067,14,TDC,343
46081,46067,14,VVO,450
46081,46067,14,LTC,0
46081,46067,14,PPC,179
46081,46067,14,PBH,245
46081,46067,14,NTC,547
46081,46067,14,CTC,497
46081,46067,14,AMY,284
46081,46067,14,MPC,753
46081,46067,14,PCH,474
46081,46067,14,CVC,181
46081,46067,14,HDY,169
46081,46067,14,TDU,390
46081,46067,14,GVC,335
46081,46067,14,WPC,814
46081,46067,14,SCC,486
46081,46067,14,HDC,710
46081,46067,14,LMC,428
46081,46067,14,GDC,352
46081,46067,14,GMC,226
46081,46067,14,VTC,209
46081,46067,14,MAC,239
46081,46067,14,AMU,275
46081,46067,14,VSC,306
46081,46067,14,VMC,0
46081,46067,14,JCQ,0
46081,46067,14,JVJ,47
46081,46067,14,TTC,359
46081,46068,15,HVP,0
46081,46068,15,SCT,0
46081,46068,15,CPT,0
46081,46068,15,PCO,0
46081,46068,15,RCC,0
46081,46068,15,FDC,0
46081,46068,15,BDS,0
46081,46068,15,DNG,0
46081,46068,15,TCM,0
46081,46068,15,TDC,0
46081,46068,15,VVO,0
46081,46068,15,LTC,0
46081,46068,15,PPC,0
46081,46068,15,PBH,0
46081,46068,15,NTC,0
46081,46068,15,CTC,0
46081,46068,15,AMY,0
46081,46068,15,MPC,0
46081,46068,15,PCH,0
46081,46068,15,CVC,0
46081,46068,15,HDY,0
46081,46068,15,TDU,0
46081,46068,15,GVC,0
46081,46068,15,WPC,0
46081,46068,15,SCC,0
46081,46068,15,HDC,0
46081,46068,15,LMC,0
46081,46068,15,GDC,0
46081,46068,15,GMC,0
46081,46068,15,VTC,0
46081,46068,15,MAC,0
46081,46068,15,AMU,0
46081,46068,15,VSC,0
46081,46068,15,VMC,0
46081,46068,15,JCQ,0
46081,46068,15,JVJ,0
46081,46068,15,TTC,0
46081,46069,16,HVP,0
46081,46069,16,SCT,0
46081,46069,16,CPT,0
46081,46069,16,PCO,0
46081,46069,16,RCC,0
46081,46069,16,FDC,0
46081,46069,16,BDS,0
46081,46069,16,DNG,0
46081,46069,16,TCM,0
46081,46069,16,TDC,0
46081,46069,16,VVO,0
46081,46069,16,LTC,0
46081,46069,16,PPC,0
46081,46069,16,PBH,0
46081,46069,16,NTC,0
46081,46069,16,CTC,0
46081,46069,16,AMY,0
46081,46069,16,MPC,0
46081,46069,16,PCH,0
46081,46069,16,CVC,0
46081,46069,16,HDY,0
46081,46069,16,TDU,0
46081,46069,16,GVC,0
46081,46069,16,WPC,0
46081,46069,16,SCC,0
46081,46069,16,HDC,0
46081,46069,16,LMC,0
46081,46069,16,GDC,0
46081,46069,16,GMC,0
46081,46069,16,VTC,0
46081,46069,16,MAC,0
46081,46069,16,AMU,0
46081,46069,16,VSC,0
46081,46069,16,VMC,0
46081,46069,16,JCQ,0
46081,46069,16,JVJ,0
46081,46069,16,TTC,0
46081,46070,17,HVP,0
46081,46070,17,SCT,0
46081,46070,17,CPT,0
46081,46070,17,PCO,0
46081,46070,17,RCC,0
46081,46070,17,FDC,0
46081,46070,17,BDS,0
46081,46070,17,DNG,0
46081,46070,17,TCM,0
46081,46070,17,TDC,0
46081,46070,17,VVO,0
46081,46070,17,LTC,0
46081,46070,17,PPC,0
46081,46070,17,PBH,0
46081,46070,17,NTC,0
46081,46070,17,CTC,0
46081,46070,17,AMY,0
46081,46070,17,MPC,0
46081,46070,17,PCH,0
46081,46070,17,CVC,0
46081,46070,17,HDY,0
46081,46070,17,TDU,0
46081,46070,17,GVC,0
46081,46070,17,WPC,0
46081,46070,17,SCC,0
46081,46070,17,HDC,0
46081,46070,17,LMC,0
46081,46070,17,GDC,0
46081,46070,17,GMC,0
46081,46070,17,VTC,0
46081,46070,17,MAC,0
46081,46070,17,AMU,0
46081,46070,17,VSC,0
46081,46070,17,VMC,0
46081,46070,17,JCQ,0
46081,46070,17,JVJ,0
46081,46070,17,TTC,0
46081,46071,18,HVP,0
46081,46071,18,SCT,0
46081,46071,18,CPT,0
46081,46071,18,PCO,0
46081,46071,18,RCC,0
46081,46071,18,FDC,0
46081,46071,18,BDS,0
46081,46071,18,DNG,0
46081,46071,18,TCM,0
46081,46071,18,TDC,0
46081,46071,18,VVO,0
46081,46071,18,LTC,0
46081,46071,18,PPC,0
46081,46071,18,PBH,0
46081,46071,18,NTC,0
46081,46071,18,CTC,0
46081,46071,18,AMY,0
46081,46071,18,MPC,0
46081,46071,18,PCH,0
46081,46071,18,CVC,0
46081,46071,18,HDY,0
46081,46071,18,TDU,0
46081,46071,18,GVC,0
46081,46071,18,WPC,0
46081,46071,18,SCC,0
46081,46071,18,HDC,0
46081,46071,18,LMC,0
46081,46071,18,GDC,0
46081,46071,18,GMC,0
46081,46071,18,VTC,0
46081,46071,18,MAC,0
46081,46071,18,AMU,0
46081,46071,18,VSC,0
46081,46071,18,VMC,0
46081,46071,18,JCQ,0
46081,46071,18,JVJ,0
46081,46071,18,TTC,0
46081,46072,19,HVP,0
46081,46072,19,SCT,0
46081,46072,19,CPT,0
46081,46072,19,PCO,0
46081,46072,19,RCC,0
46081,46072,19,FDC,0
46081,46072,19,BDS,0
46081,46072,19,DNG,0
46081,46072,19,TCM,0
46081,46072,19,TDC,0
46081,46072,19,VVO,0
46081,46072,19,LTC,0
46081,46072,19,PPC,0
46081,46072,19,PBH,0
46081,46072,19,NTC,0
46081,46072,19,CTC,0
46081,46072,19,AMY,0
46081,46072,19,MPC,0
46081,46072,19,PCH,0
46081,46072,19,CVC,0
46081,46072,19,HDY,0
46081,46072,19,TDU,0
46081,46072,19,GVC,0
46081,46072,19,WPC,0
46081,46072,19,SCC,0
46081,46072,19,HDC,0
46081,46072,19,LMC,0
46081,46072,19,GDC,0
46081,46072,19,GMC,0
46081,46072,19,VTC,0
46081,46072,19,MAC,0
46081,46072,19,AMU,0
46081,46072,19,VSC,0
46081,46072,19,VMC,0
46081,46072,19,JCQ,0
46081,46072,19,JVJ,0
46081,46072,19,TTC,0
46081,46073,20,HVP,0
46081,46073,20,SCT,0
46081,46073,20,CPT,0
46081,46073,20,PCO,0
46081,46073,20,RCC,0
46081,46073,20,FDC,0
46081,46073,20,BDS,0
46081,46073,20,DNG,0
46081,46073,20,TCM,0
46081,46073,20,TDC,0
46081,46073,20,VVO,0
46081,46073,20,LTC,0
46081,46073,20,PPC,0
46081,46073,20,PBH,0
46081,46073,20,NTC,0
46081,46073,20,CTC,0
46081,46073,20,AMY,0
46081,46073,20,MPC,0
46081,46073,20,PCH,0
46081,46073,20,CVC,0
46081,46073,20,HDY,0
46081,46073,20,TDU,0
46081,46073,20,GVC,0
46081,46073,20,WPC,0
46081,46073,20,SCC,0
46081,46073,20,HDC,0
46081,46073,20,LMC,0
46081,46073,20,GDC,0
46081,46073,20,GMC,0
46081,46073,20,VTC,0
46081,46073,20,MAC,0
46081,46073,20,AMU,0
46081,46073,20,VSC,0
46081,46073,20,VMC,0
46081,46073,20,JCQ,0
46081,46073,20,JVJ,0
46081,46073,20,TTC,0
46081,46074,21,HVP,0
46081,46074,21,SCT,0
46081,46074,21,CPT,0
46081,46074,21,PCO,0
46081,46074,21,RCC,0
46081,46074,21,FDC,0
46081,46074,21,BDS,0
46081,46074,21,DNG,0
46081,46074,21,TCM,0
46081,46074,21,TDC,0
46081,46074,21,VVO,0
46081,46074,21,LTC,0
46081,46074,21,PPC,0
46081,46074,21,PBH,0
46081,46074,21,NTC,0
46081,46074,21,CTC,0
46081,46074,21,AMY,0
46081,46074,21,MPC,0
46081,46074,21,PCH,0
46081,46074,21,CVC,0
46081,46074,21,HDY,0
46081,46074,21,TDU,0
46081,46074,21,GVC,0
46081,46074,21,WPC,0
46081,46074,21,SCC,0
46081,46074,21,HDC,0
46081,46074,21,LMC,0
46081,46074,21,GDC,0
46081,46074,21,GMC,0
46081,46074,21,VTC,0
46081,46074,21,MAC,0
46081,46074,21,AMU,0
46081,46074,21,VSC,0
46081,46074,21,VMC,0
46081,46074,21,JCQ,0
46081,46074,21,JVJ,0
46081,46074,21,TTC,0
46081,46075,22,HVP,529
46081,46075,22,SCT,884
46081,46075,22,CPT,704
46081,46075,22,PCO,552
46081,46075,22,RCC,770
46081,46075,22,FDC,352
46081,46075,22,BDS,241
46081,46075,22,DNG,680
46081,46075,22,TCM,1046
46081,46075,22,TDC,444
46081,46075,22,VVO,541
46081,46075,22,LTC,0
46081,46075,22,PPC,224
